annotation_id,query_original,query_normalized,category,category_confidence,entities_json,quality_grade,split,reviewer_status,reviewer_comment
f2c45b3642e3c0320815dba3,Телевизор Яндекс ТВ Станция Про QLED с Алисой 55,телевизор яндекс тв станция про qled с алисой 55,телевизоры,1.0,"[{""type"":""brand"",""value"":""яндекс"",""text"":""яндекс"",""start"":10,""end"":16,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""яндекс"",""unit"":""""},{""type"":""display_technology"",""value"":""qled"",""text"":""qled"",""start"":32,""end"":36,""token_start"":5,""token_end"":6,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""qled"",""unit"":""""}]",A,validation,"",""
d5900a299154e83cde2b8da5,Gorenje FN4171CW,gorenje fn4171cw,морозильные камеры,1.0,"[{""type"":""brand"",""value"":""gorenje"",""text"":""gorenje"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""gorenje"",""unit"":""""},{""type"":""model"",""value"":""FN4171CW"",""text"":""fn4171cw"",""start"":8,""end"":16,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""fn4171cw"",""unit"":""""}]",A,validation,"",""
2a3832138251fa285c239122,Xiaomi pad 7 256 гб,xiaomi pad 7 256 гб,планшеты,1.0,"[{""type"":""brand"",""value"":""xiaomi"",""text"":""xiaomi"",""start"":0,""end"":6,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""xiaomi"",""unit"":""""},{""type"":""memory_rom"",""value"":""256 гб"",""text"":""256 гб"",""start"":13,""end"":19,""token_start"":3,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""256 гб"",""unit"":""ГБ""}]",C,validation,"",""
0742f425d50f4f46f57b7054,windows 11 pro laptop,windows 11 pro laptop,ноутбуки,1.0,"[{""type"":""os_version"",""value"":""windows 11 pro"",""text"":""windows 11 pro"",""start"":0,""end"":14,""token_start"":0,""token_end"":3,""confidence"":0.84067,""source"":""attribute_catalog_exact"",""matched_candidate"":""windows 11 pro"",""unit"":""""}]",A,validation,"",""
987ff536013ffb849475abfd,Духовой шкаф электрический Gefest ЭДВ ДА 622-02 В1,духовой шкаф электрический gefest эдв да 622 02 в1,встраиваемый электрический духовой шкаф,1.0,"[{""type"":""brand"",""value"":""gefest"",""text"":""gefest"",""start"":27,""end"":33,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""gefest"",""unit"":""""},{""type"":""model"",""value"":""ЭДВ ДА 622-02 В1"",""text"":""эдв да 622 02 в1"",""start"":34,""end"":50,""token_start"":4,""token_end"":9,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""эдв да 622 02 в1"",""unit"":""""}]",A,validation,"",""
19de5c540f0632cae2fcba62,"Ноутбук Acer 14"" Swift Go 14 SFG14-73 Intel Core Ultra 7-155H 16ГБ/1ТБ",ноутбук acer 14 swift go 14 sfg14 73 intel core ultra 7 155h 16гб/1тб,ноутбуки,1.0,"[{""type"":""brand"",""value"":""acer"",""text"":""acer"",""start"":8,""end"":12,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""acer"",""unit"":""""},{""type"":""processor_brand"",""value"":""intel"",""text"":""intel"",""start"":37,""end"":42,""token_start"":8,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""intel"",""unit"":""""}]",C,validation,"",""
02a2bcb81b42f041077e9e59,"Apple Macbook Pro 14 M5 Ноутбук 14.2"", RAM 16 ГБ, SSD 512 ГБ, MacOS","apple macbook pro 14 m5 ноутбук 14.2 , ram 16 гб, ssd 512 гб, macos",ноутбуки,1.0,"[{""type"":""brand"",""value"":""apple"",""text"":""apple"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""apple"",""unit"":""""},{""type"":""processor_model"",""value"":""m5"",""text"":""m5"",""start"":21,""end"":23,""token_start"":4,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""m5"",""unit"":""""},{""type"":""memory_ram"",""value"":""16 гб"",""text"":""16 гб"",""start"":43,""end"":48,""token_start"":9,""token_end"":11,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""16 гб"",""unit"":""ГБ""},{""type"":""os"",""value"":""macos"",""text"":""macos"",""start"":62,""end"":67,""token_start"":14,""token_end"":15,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""macos"",""unit"":""""}]",A,validation,"",""
e7a65c276c8a19298662bd4d,форма для запекания стекло pyrex,форма для запекания стекло pyrex,формы для запекания,1.0,"[{""type"":""material"",""value"":""стекло"",""text"":""стекло"",""start"":20,""end"":26,""token_start"":3,""token_end"":4,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""стекло"",""unit"":""""},{""type"":""brand"",""value"":""pyrex"",""text"":""pyrex"",""start"":27,""end"":32,""token_start"":4,""token_end"":5,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""pyrex"",""unit"":""""}]",A,validation,"",""
50c6458501f4de5c50d637a7,Google tv приставка,google tv приставка,смарт тв приставки,0.9999999999999999,"[{""type"":""os"",""value"":""google tv"",""text"":""google tv"",""start"":0,""end"":9,""token_start"":0,""token_end"":2,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""google tv"",""unit"":""""}]",A,validation,"",""
3367a6d224ea86002d236f76,"Кофемолка BRAYER 2 ножа для мягких и твердых продуктов, 70 г, 200 Вт, нержавеющая сталь BR1180","кофемолка brayer 2 ножа для мягких и твердых продуктов, 70 г, 200 вт, нержавеющая сталь br1180",электрические кофемолки,1.0,"[{""type"":""brand"",""value"":""brayer"",""text"":""brayer"",""start"":10,""end"":16,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""brayer"",""unit"":""""},{""type"":""power"",""value"":""200 вт"",""text"":""200 вт"",""start"":62,""end"":68,""token_start"":11,""token_end"":13,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""200 вт"",""unit"":""Вт""},{""type"":""material"",""value"":""нержавеющая сталь"",""text"":""нержавеющая сталь"",""start"":70,""end"":87,""token_start"":13,""token_end"":15,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""нержавеющая сталь"",""unit"":""""}]",C,validation,"",""
d05b80ec96112a3ec2a40421,mac ноутбук m4 512,mac ноутбук m4 512,ноутбуки,1.0,"[{""type"":""processor_model"",""value"":""m4"",""text"":""m4"",""start"":12,""end"":14,""token_start"":2,""token_end"":3,""confidence"":0.819045,""source"":""attribute_catalog_exact"",""matched_candidate"":""m4"",""unit"":""""}]",A,validation,"",""
1aea95cb3a1d850260d5841d,"Bosch Индукционная варочная панель PUG61KAA5E, Серия 2, 4600 Вт, 4 конфорки, 9 уровней мощности, черная","bosch индукционная варочная панель pug61kaa5e, серия 2, 4600 вт, 4 конфорки, 9 уровней мощности, черная",встраиваемые индукционные панели,1.0,"[{""type"":""brand"",""value"":""bosch"",""text"":""bosch"",""start"":0,""end"":5,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""bosch"",""unit"":""""},{""type"":""power"",""value"":""4600 вт"",""text"":""4600 вт"",""start"":56,""end"":63,""token_start"":7,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""4600 вт"",""unit"":""Вт""},{""type"":""color"",""value"":""черный"",""text"":""черная"",""start"":97,""end"":103,""token_start"":14,""token_end"":15,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""}]",A,validation,"",""
b08028838731310df922ce54,вытяжки 60 встраиваемая черная,вытяжки 60 встраиваемая черная,вытяжки кухонные,0.9999999999999999,"[{""type"":""color"",""value"":""черный"",""text"":""черная"",""start"":24,""end"":30,""token_start"":3,""token_end"":4,""confidence"":0.896868,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""}]",A,validation,"",""
45fb00a2de8ab824bb7451aa,Samsung EP-T2510 (25 Вт),samsung ep t2510 (25 вт),зарядные сетевые устройства,1.0,"[{""type"":""brand"",""value"":""samsung"",""text"":""samsung"",""start"":0,""end"":7,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""samsung"",""unit"":""""},{""type"":""power"",""value"":""25 вт"",""text"":""25 вт"",""start"":18,""end"":23,""token_start"":3,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""25 вт"",""unit"":""Вт""}]",A,validation,"",""
562d02e878c8c41b5f8c34b7,HW100-BD14378S,hw100 bd14378s,стиральные машины,1.0,"[{""type"":""model"",""value"":""HW100-BD14378S"",""text"":""hw100 bd14378s"",""start"":0,""end"":14,""token_start"":0,""token_end"":2,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""hw100 bd14378s"",""unit"":""""}]",A,validation,"",""
3c4d5eaf22c8ffed035bfea4, Timekettle W4 Pro,timekettle w4 pro,наушники,1.0,"[{""type"":""brand"",""value"":""timekettle"",""text"":""timekettle"",""start"":0,""end"":10,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""timekettle"",""unit"":""""},{""type"":""model"",""value"":""W4 Pro"",""text"":""w4 pro"",""start"":11,""end"":17,""token_start"":1,""token_end"":3,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""w4 pro"",""unit"":""""}]",A,validation,"",""
b091234c00cab21057d52f7c,MFWM127ISWH,mfwm127iswh,стиральные машины,1.0,"[{""type"":""model"",""value"":""MFWM127ISWH"",""text"":""mfwm127iswh"",""start"":0,""end"":11,""token_start"":0,""token_end"":1,""confidence"":1.0,""source"":""model_catalog_exact"",""matched_candidate"":""mfwm127iswh"",""unit"":""""}]",C,validation,"",""
cd691e9877a7f86e20146e37,ноутбук asus qualcomm,ноутбук asus qualcomm,ноутбуки,1.0,"[{""type"":""brand"",""value"":""asus"",""text"":""asus"",""start"":8,""end"":12,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""asus"",""unit"":""""},{""type"":""processor_brand"",""value"":""qualcomm"",""text"":""qualcomm"",""start"":13,""end"":21,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""qualcomm"",""unit"":""""}]",A,validation,"",""
92e82fa824cbb04951d7cdca,"Планшет HUAWEI MatePad SE 2024 11"" 4/128 Гб LTE Серый (53014AYL)",планшет huawei matepad se 2024 11 4/128 гб lte серый (53014ayl),планшеты,0.9999999999999999,"[{""type"":""brand"",""value"":""huawei"",""text"":""huawei"",""start"":8,""end"":14,""token_start"":1,""token_end"":2,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""huawei"",""unit"":""""},{""type"":""memory_rom"",""value"":""128 гб"",""text"":""128 гб"",""start"":36,""end"":42,""token_start"":7,""token_end"":9,""confidence"":0.889992,""source"":""attribute_catalog_exact"",""matched_candidate"":""128 гб"",""unit"":""ГБ""},{""type"":""color"",""value"":""серый"",""text"":""серый"",""start"":47,""end"":52,""token_start"":10,""token_end"":11,""confidence"":0.88376,""source"":""attribute_catalog_exact"",""matched_candidate"":""серый"",""unit"":""""}]",A,validation,"",""
bb48c4e2c59272a8e207ad37,Телевизоры 65 120 гц,телевизоры 65 120 гц,телевизоры,1.0,"[{""type"":""refresh_rate"",""value"":""120 гц"",""text"":""120 гц"",""start"":14,""end"":20,""token_start"":2,""token_end"":4,""confidence"":0.832492,""source"":""attribute_catalog_exact"",""matched_candidate"":""120 гц"",""unit"":""Гц""}]",A,validation,"",""
b4c0b4c23e230e38900f67fe,Ipad 13 дюймов,ipad 13 дюймов,планшеты,1.0,"[{""type"":""screen_diagonal"",""value"":""13 дюйм"",""text"":""13 дюймов"",""start"":5,""end"":14,""token_start"":1,""token_end"":3,""confidence"":0.863317,""source"":""attribute_catalog_exact"",""matched_candidate"":""13 дюйм"",""unit"":""\""""}]",C,validation,"",""
629dde92beabdcc4088fe944,Вытяжка наклонная KRONA ERICA 600 black PB черный/черный,вытяжка наклонная krona erica 600 black pb черный/черный,вытяжки кухонные,1.0,"[{""type"":""brand"",""value"":""krona"",""text"":""krona"",""start"":18,""end"":23,""token_start"":2,""token_end"":3,""confidence"":1.0,""source"":""brand_exact"",""matched_candidate"":""krona"",""unit"":""""},{""type"":""color"",""value"":""черный"",""text"":""черный"",""start"":43,""end"":49,""token_start"":7,""token_end"":8,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""},{""type"":""color"",""value"":""черный"",""text"":""черный"",""start"":50,""end"":56,""token_start"":8,""token_end"":9,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""}]",A,validation,"",""
6a23a1d95b976cf7045bdd07,Внешний аккумулятор  20000 мАч ,внешний аккумулятор 20000 мач,внешние аккумуляторы,0.9999999999999999,"[{""type"":""battery_capacity"",""value"":""20000 мач"",""text"":""20000 мач"",""start"":20,""end"":29,""token_start"":2,""token_end"":4,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""20000 мач"",""unit"":""мАч""}]",A,validation,"",""
c00c10fe697360596f52c477,"Hisense Телевизор 75E7S (2026) QLED Smart TV 75″ 4K UHD, черный","hisense телевизор 75e7s (2026) qled smart tv 75′′ 4k uhd, черный",телевизоры,1.0,"[{""type"":""display_technology"",""value"":""qled"",""text"":""qled"",""start"":31,""end"":35,""token_start"":4,""token_end"":5,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""qled"",""unit"":""""},{""type"":""color"",""value"":""черный"",""text"":""черный"",""start"":58,""end"":64,""token_start"":10,""token_end"":11,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""черный"",""unit"":""""}]",A,validation,"",""
1e8887b2035109d9971335c8,Магнитола андроид 9 дюймов,магнитола андроид 9 дюймов,автомагнитолы,1.0,"[{""type"":""screen_diagonal"",""value"":""9 дюйм"",""text"":""9 дюймов"",""start"":18,""end"":26,""token_start"":2,""token_end"":4,""confidence"":1.0,""source"":""attribute_catalog_exact"",""matched_candidate"":""9 дюйм"",""unit"":""\""""}]",C,validation,"",""
